Family ID,Created at,Survey number,Income,Savings,Credit,Bank services,Debt,Budget,Employability Readiness,Stable Income,Identification,Environment,Garbage,Water,Health services,Mental health services,Nutritious diet,Food access,Physical Activity,Addiction,Household violence,Hygiene,Sexual health,Healthy teeth,Healthy vision,Vaccines,Insurance,Stable Housing,Safe house,Enough space,Kitchen,Bathroom,Appliances,Phone,Clothing,Safety,Security of property,Electricity,Transportation,Schooling,Literacy,Incarceration,Generate income,Internet,Entertainment,Discrimination,Community,Close relationships,Civic Engagement,Resolve problems,Self-Efficacy,Self-Confidence,Emotional Well-Being,Emotional Intelligence,Spiritual Well-Being,Agency,Continuous Learning,Reds,Yellows,Greens
37088,2023-02-27,1º,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,0,8,47
37088,2023-06-12,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
28935,2022-01-05,1º,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
28935,2022-04-28,2º,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
127788,2023-02-02,1º,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
127788,2023-03-27,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
37195,2023-03-08,1º,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,0,4,51
37195,2023-06-12,2º,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
168352,2022-12-07,1º,3,3,3,2,3,2,3,2,3,2,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
168352,2023-06-20,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
36317,2022-05-26,1º,2,1,0,3,0,0,3,1,3,2,3,3,2,0,3,3,1,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,42
36317,2022-07-06,2º,2,3,0,3,0,3,3,3,3,2,3,3,3,0,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,45
37539,2023-03-23,1º,3,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,8,47
29909,2023-01-12,1º,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,52
131098,2021-11-09,1º,3,3,1,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,50
17340,2022-06-29,1º,0,2,2,0,0,2,0,2,3,0,3,3,0,0,3,0,2,0,3,3,0,3,3,3,0,0,3,3,0,3,3,3,3,0,3,3,3,3,0,3,0,0,0,0,0,3,0,3,3,3,3,0,3,3,3,0,5,28
36859,2022-11-29,1º,2,3,2,3,3,2,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,3,3,1,11,43
36859,2022-10-07,1º,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0,5,50
32562,2021-10-28,1º,2,1,1,1,1,3,1,3,1,3,3,3,2,3,3,2,2,3,3,3,0,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,2,2,1,3,1,1,1,2,1,2,1,0,1,2,2,2,2,2,2,13,21,19
32562,2022-05-05,2º,2,1,1,1,1,3,1,3,1,3,3,3,2,3,3,3,2,3,3,3,0,2,3,3,2,3,2,3,2,2,2,2,3,3,3,3,2,1,1,3,1,1,1,2,1,2,1,0,1,2,2,2,2,2,2,14,19,20
32562,2022-11-09,1º,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,3,3,3,3,3,0,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,2,2,1,3,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,14,7,33
32562,2023-04-21,2º,1,1,1,1,1,1,1,1,3,2,2,2,3,3,3,2,2,3,3,2,0,3,3,3,2,2,3,3,2,2,1,2,2,3,3,2,2,2,3,3,2,1,2,3,2,2,1,2,1,2,2,2,3,3,1,13,23,18
172301,2022-10-04,1º,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,3,2,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,2,3,1,3,2,3,3,3,3,3,3,4,19,32
19128,2021-12-08,1º,2,1,1,2,2,2,2,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,17,36
69280,2023-03-13,1º,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,0,11,44
36547,2022-10-18,1º,3,1,1,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,0,51
36547,2023-05-09,2º,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
35261,2022-12-08,1º,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
35261,2023-04-24,2º,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
169685,2022-12-08,1º,2,3,1,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,7,47
32396,2021-10-19,1º,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,0,10,45
32396,2022-05-05,2º,2,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,0,9,46
32396,2022-10-12,3º,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,0,7,48
32396,2023-03-24,4º,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,3,3,1,7,47
135022,2022-05-03,1º,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
135022,2022-05-03,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
33835,2023-03-24,1º,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
33835,2023-04-21,2º,2,2,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
33643,2022-07-06,1º,2,2,2,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,48
33643,2022-09-29,2º,2,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,50
33643,2023-04-21,3º,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,52
144679,2021-11-04,1º,3,2,1,1,3,1,1,2,2,3,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,2,1,3,1,3,1,3,2,2,2,2,3,3,2,7,16,32
144679,2022-05-05,2º,3,3,1,1,2,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,1,3,1,3,3,3,3,3,3,6,5,44
172264,2022-11-29,1º,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
36660,2022-10-06,1º,3,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,27,27
36660,2023-06-29,2º,3,2,3,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,2,2,3,3,3,0,16,39
32603,2022-06-28,1º,1,1,1,1,3,3,1,1,1,3,3,3,2,2,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,2,3,1,3,1,1,2,3,3,2,1,2,2,2,3,3,3,3,3,11,12,32
32603,2022-11-29,2º,2,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,2,3,1,3,1,3,3,3,3,3,3,3,2,7,12,36
32603,2023-06-28,3º,1,1,1,1,1,3,1,2,3,3,3,2,2,3,3,3,2,3,3,3,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,1,2,3,2,3,1,3,2,2,3,3,3,2,2,9,12,33
35311,2022-10-11,1º,2,2,1,3,2,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,10,44
35311,2023-05-04,2º,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,3,3,3,3,3,2,1,10,44
36706,2022-11-28,1º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
36706,2023-04-21,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
35444,2021-11-12,1º,1,1,1,2,1,1,1,2,3,3,2,3,3,2,1,2,2,3,2,2,2,3,3,3,3,1,2,2,2,2,2,2,2,2,3,3,1,2,3,3,2,2,2,3,1,2,1,3,2,2,2,2,2,3,2,11,28,16
35444,2022-04-25,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
32005,2022-11-08,1º,2,1,1,1,1,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,1,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,6,11,38
29777,2021-10-05,1º,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,1,3,2,3,2,2,1,3,1,3,2,2,3,3,3,3,2,3,28,24
29777,2022-05-04,2º,3,2,1,3,3,3,3,3,2,2,3,3,3,3,2,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,2,3,1,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,2,4,9,42
36497,2022-11-29,1º,2,2,2,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,48
36497,2023-04-24,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
35371,2021-12-08,1º,2,1,1,1,3,3,1,2,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,1,2,1,3,3,3,3,3,3,3,3,7,8,40
35371,2022-05-06,2º,2,1,1,1,3,3,1,3,2,3,3,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,4,10,41
149972,2022-05-04,1º,2,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
36119,2022-03-31,1º,1,1,1,3,1,2,3,2,3,2,3,3,2,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,7,13,35
36119,2022-10-18,2º,1,1,1,3,1,2,3,2,3,2,3,3,2,1,2,2,2,3,3,3,3,3,3,3,2,3,3,3,2,3,2,2,3,3,3,3,3,3,2,3,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,7,13,35
36318,2022-12-08,1º,2,1,2,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,49
36318,2023-04-26,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
47423,2023-03-28,1º,2,2,1,3,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,9,44
26061,2021-11-17,1º,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
26061,2022-05-09,2º,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
1110602,2022-11-15,1º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,0,2,53
1110602,2023-06-20,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
37356,2022-11-28,1º,2,1,1,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,2,3,2,3,1,3,3,3,3,3,3,3,3,4,6,45
35683,2022-12-06,1º,1,1,1,3,1,1,3,1,3,3,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,1,1,1,3,2,2,2,2,2,3,14,9,32
23673,2021-11-11,1º,3,2,3,3,2,2,2,3,3,3,2,3,3,2,1,3,3,3,3,2,2,2,2,3,3,3,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,3,1,2,2,3,2,3,2,3,3,2,22,31
23673,2022-05-09,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
37119,2022-12-13,1º,2,3,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,6,49
37119,2023-04-24,2º,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
126384,2021-11-10,1º,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,53
126384,2022-05-03,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
36705,2022-12-08,1º,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
36705,2023-03-28,2º,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,52
36022,2022-05-06,1º,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
36022,2022-05-06,2º,2,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
36022,2022-11-29,3º,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,7,48
36022,2023-04-24,4º,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
18779,2022-01-21,1º,2,2,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,0,7,48
18779,2022-05-09,2º,2,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
18779,2023-01-03,1º,3,2,2,2,1,2,1,2,2,2,3,3,2,1,3,2,2,3,3,3,3,2,3,3,2,3,3,3,2,3,2,3,2,2,1,3,3,3,1,3,2,3,2,3,2,3,1,3,3,3,3,3,3,3,2,6,20,29
18779,2023-03-30,2º,3,2,1,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,2,13,40
35202,2021-11-23,1º,2,2,1,3,2,2,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,1,3,3,3,3,3,3,3,3,2,13,40
31757,2022-11-29,1º,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
31757,2023-04-24,2º,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
25851,2021-11-16,1º,2,1,1,1,2,1,1,2,3,1,2,3,3,2,2,2,2,3,3,2,2,3,3,3,3,3,2,2,3,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,1,2,2,2,2,1,2,2,2,8,32,15
25851,2022-05-11,2º,2,2,2,3,2,2,3,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,10,45
36597,2022-12-09,1º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1,54
36597,2023-04-03,2º,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,55
31534,2021-10-19,1º,1,1,1,1,1,1,1,1,1,2,3,2,1,2,2,2,2,2,3,3,3,3,1,2,1,2,3,3,3,3,2,2,1,3,3,3,3,2,1,3,2,2,2,2,1,2,1,3,2,2,2,2,3,2,2,16,23,16
31534,2022-11-10,2º,1,1,1,1,1,1,1,2,1,2,3,2,2,3,2,2,2,3,3,3,0,2,3,3,2,2,3,3,3,3,3,2,2,3,3,3,3,2,1,3,2,3,1,3,2,3,1,3,3,3,3,3,3,3,3,11,15,28
31534,2023-06-27,3º,2,1,1,2,1,1,2,1,3,3,3,2,2,3,3,2,3,3,3,3,0,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,2,3,3,3,1,3,3,3,3,3,3,2,2,7,12,35
139288,2022-01-11,1º,3,2,2,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,0,12,43
139288,2022-05-02,2º,3,3,2,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,0,7,48
30840,2022-09-27,1º,2,2,1,3,3,2,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,2,2,3,3,3,3,2,1,18,36
30840,2023-04-27,2º,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,2,3,3,2,3,3,3,3,2,0,12,43
36521,2022-12-08,1º,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,51
